id,title,description,channel_name,channel_id,tags,topic_categories,,distracting
WngoqVB6cXw,How to do Multiple Linear Regression in Python| Jupyter Notebook|Sklearn,"If you are new to #python and #machinelearning, in this video you will find some of the important concepts/steps that are followed while predicting the results in Multiple Linear Regression model. These steps are helpful, especially, while handling large number of observations in a dataset. 
The dataset used in this video is publicly available and therefore, easy to download and practice. 
Here is the link to the dataset: https://archive.ics.uci.edu/ml/datasets/combined+cycle+power+plant
(Note: If multiple sheets are downloaded, the data in the sheet 1 is used in this video for analysis and if your data is downloaded in excel format, replace pd.read_csv with pd.read_excel while importing dataset in Jupyter)

Hope you find this video helpful. Let me know your thoughts in the comment section below.
I make videos on Tableau and Python on a regular basis. If you like this video, please don’t forget to subscribe.
Happy Learning!
#multiplelinearregression #python #jupyter #jupyternotebook #beginnerinmachinelearning #machinelearning #pythontutorial #regression #scikitlearn #sklearn",Megha Narang,UCPTDQOziEWEHnMqqQsjpbew,"#learning, DataViz, #multiplelinearregression, #jupyter, #python",https://en.wikipedia.org/wiki/Knowledge,,0
29rjWClT_3U,Simple and Multiple Linear Regression,"Linear Regression in Statistics: The linear regression distinguishes between simple and multiple linear regression analysis. 
SIMPLE LINEAR REGRESSION
In the first case, simple linear regression, the aim is to investigate the influence of an independent variable on a dependent variable.
MULTIPLE LINEAR REGRESSION
In the second case, multiple linear regression, the influence of several independent variables on a dependent variable is analyzed.
 
In both cases, it is a prerequisite that the scale of measurement of the dependent variable is metric.

More Information about Simple and Multiple Linear Regression:
https://datatab.net/tutorial/linear-regression

and the online Regression calculator:
https://datatab.net/statistics-calculator/regression

Regression Analysis: An introduction to Linear and Logistic Regression
https://youtu.be/FLJ0yYetywE
Simple and Multiple Linear Regression
https://youtu.be/29rjWClT_3U
Assumptions of Linear Regression
https://youtu.be/sDrAoR17pNM
Logistic Regression: An Introduction
https://youtu.be/3tq4t41MsPc
Dummy Variables in Multiple Regression
https://youtu.be/bnjPzHQ04Ac
Regression with categorical independent variables
https://youtu.be/xVBwXqnWPyE
Multicollinearity
https://youtu.be/G1WX5GiFSWQ
Causality, Correlation and Regression
https://youtu.be/dhCnAO4UoiM",DATAtab,UC3UwrWtAFlAkFl_3Nia756g,"multiple linear regression, multiple regression, linear regression",https://en.wikipedia.org/wiki/Knowledge,,0
A1H4j97paI4,,,,,,,,0
ueNrP5TyZaE,,,,,,,,0
xxfOHdyjIcE,JASP Tutorial #13: Linear Regression with 1 Predictor Variable,,Alex Daniel,UC4VS_seNKIuG9gEhGMETyEg,,https://en.wikipedia.org/wiki/Knowledge,,0
XPxSshuYyao,,,,,,,,0
_kb2X85DkKk,How to Perform Linear Regression in Python in 7 mins using Jupyter Notebook,"How to Perform Linear Regression in Python in 7 mins using Jupyter Notebook.

Follow Machine Learning 101 here: https://www.youtube.com/watch?v=QS6cOyxf1Fs&list=PL9l1zUfnZkZnyhf9ZG2YX67lw534iLvjg

These are Machine Learning 101 Lectures, so you can read ahead of the next tutorial.

Lecture 1: https://www.kindsonthegenius.com/machine-learning-introduction-to-machine-learning-course/

Lecture 2: https://www.kindsonthegenius.com/machine-learning-101-overview-of-machine-learning-and-some-basic-terms/

Lecture 3: https://www.kindsonthegenius.com/machine-learning-101-classes-of-machine-learning-problems/

Lecture 4: https://www.kindsonthegenius.com/machine-learning-101-simple-regression-problem/

Lecture 5: https://www.kindsonthegenius.com/machine-learning-101-equation-for-a-line-and-regression-line/

Lecture 6: https://www.kindsonthegenius.com/machine-learning-101-polynomial-curve-fitting/

For more on Machine Learning, Python programming and more, visit: http://www.kindsonthegenius.com

How to perform PCA in Python: https://www.kindsonthegenius.com/principal-components-analysispca-in-python-step-by-step/

For all lessons, visit my site: https://www.kindsonthegenius.com 
Subscribe Kindson The Tech Pro Youtube: https://bit.ly/2PpJd8Q 
Join my group ICS on Facebook: https://bit.ly/2UULiQj 
Follow me on Instagram - https://www.instagram.com/kindsonm/ 
Connect with me on LinkedIn: https://www.linkedin.com/in/kindson/ 
Follow me on Twitter: https://twitter.com/KindsonM 
Learn about me: http://www.kindsonthegenius.com",Kindson The Tech Pro,UCppSe7mf1kdxA3Ga49rPWBg,"Linear Regression, Regression Analysis, Jupyter Notebook, Python",https://en.wikipedia.org/wiki/Knowledge,,0
W58QZJGi8uw,Linear Regression in R,"Full MACHINE LEARNING Playlist: https://www.youtube.com/playlist?list=PL5-M_tYf311ZEzRMjgcfpVUz2Uw9TVChL
Housing Prices Dataset: https://github.com/thinkxacademy/LinearRegression/blob/master/housingprices.csv#machinelearning #regression #statistics #datascience #statistics #computerscience #programming

Android App(Notes+Videos): https://play.google.com/store/apps/details?id=com.thinkx.thinkx
Facebook: https://www.facbook.com/thinkxacademy
Twitter: https://www.twitter.com/thinkxacademy
Instagram: https://www.instagram.com/thinkxacademy",ThinkX Academy,UCZIq1XVR4IHtP_PlQ2Y74PQ,"machine learning, ml, linear regression in r, rstudio, statistics, data science",https://en.wikipedia.org/wiki/Knowledge,,0
VZkXjh0m1Rg,,,,,,,,0
fenkhGg4nOg,Drawing a Regression Line,How to draw a line on a graph when the equation of the line is given.,MathsAcademyUK,UCWJan4RxjmE71u88YkH2Ffg,"aqa, statistics, maths, regression line, regression equation, s1",https://en.wikipedia.org/wiki/Knowledge,,0
xj_e7M7YS6w,,,,,,,,0
NbSjQ0n-Gss,STATA Tutorials: Multiple Linear Regression,"STATA Tutorials: Multiple Linear Regression is part of the Departmental of Methodology Software tutorials sponsored by a grant from the LSE Annual Fund.

For more information on the Departmental of Methodology visit http://www.lse.ac.uk/methodologyInstitute or follow us on http://twitter.com/MethodologyLSE

LSE Annual Fund webpage http://www.alumni.lse.ac.uk/olc/pub/LHE/filemanager/annualfund/default.htm",Department of Methodology LSE,UC1Rl-xRs3qFNmESY1fb4tGA,"STATA, STATA Tutorial, software tutorial, data, Multiple Linear Regression, data analysis, STATA analysis, Methodology Institute, Linear Regression, statistical software, STATA Linear Regression",https://en.wikipedia.org/wiki/Knowledge,,0
stRCK4_hhSA,Multivariable Linear Regression in SPSS (SPSS Tutorial Video #26),"In this video, I explain how to conduct a multivariable linear regression in SPSS. I walk through the key assumptions that need to be checked, most critically, heteroskedasticity. I also show you how to interpret all the results including standardized and unstandardized beta coefficients. I also discuss how you can avoid Type 1 Error (False Positives) by using a Bonferroni Correction.

This SPSS tutorial series is designed to teach you the basics of how to analyze and interpret the results of data using SPSS. I will cover everything from the very basics of the main windows within SPSS, to manipulating data, to running and interpreting meaningful analyses like t-tests, ANOVA, regression, and many more, and visualizing results.


The data file used in this video can be found here: https://drive.google.com/file/d/1-BbnD3Z0UTKUo6vmPOmC7iIkXCP-vaum/view?usp=sharing

Video tutorial and walkthrough of the data file used in this video: https://youtu.be/AhtVHmC09fs

REGRESSION VIDEO about basic Single Variable Linear Regression: https://youtu.be/6XUTtpk8ycc

REGRESSION VIDEO about Multivariable Linear Regression: https://youtu.be/stRCK4_hhSA

REGRESSION VIDEO about Continuous by Categorical Interactions with Linear Regression: https://youtu.be/xwFaEBShXlk

REGRESSION VIDEO about Continuous by Continuous Interactions with Linear Regression: https://youtu.be/s2nq6oI91S4

Video about computing variables in SPSS: https://youtu.be/leCnPzNhPck

Video about descriptive statistics in SPSS: https://youtu.be/ILMSXTmD_Qs

Playlist of video covering INTUITION for statistics and data science: https://www.youtube.com/playlist?list=PLmXNcJ-VjBYrySRGXmkJMHpw6O4E--XxC

All the SPSS tutorial videos are in this playlist: https://www.youtube.com/playlist?list=PLmXNcJ-VjBYo9QnJP1BoMwfU_dfPmGoi1

Learn more about who I am and why I'm doing this here: https://youtu.be/sLIquDwwTpw

Follow me at:
LinkedIn: https://www.linkedin.com/in/jeff-galak-768a193a
Patreon: https://www.patreon.com/datademystified 
Website: http://www.jeffgalak.com/datademystified

Equipment Used for Filming:
Nikon D7100: https://amzn.to/320N1FZ
Softlight: https://amzn.to/2ZaXz3o
Yeti Microphone: https://amzn.to/2ZTXznB
iPad for Teleprompter: https://amzn.to/2ZSUkNh
Camtasia for Video Editing: https://amzn.to/2ZRPeAV",Data Demystified,UCzEmcsawWvM1GGesDCeX_lQ,"linear regression, linear regression spss interpretation, heteroskedasticity spss, heteroskedasticity, spss, learn spss, spss how to, spss tutorial, linear regression in spss, data demystified, spss for beginners, linear model spss, multivariate regression, multivariate regression spss, standardized coefficients beta interpretation spss, unstandardized coefficients beta interpretation spss, bonferroni correction, type 1 error, false positives",https://en.wikipedia.org/wiki/Knowledge,,0
ANMuuq502rE,,,,,,,,0
7WPfuHLCn_k,,,,,,,,0
NGFmRt2V8vo,,,,,,,,0
yIYKR4sgzI8,StatQuest: Logistic Regression,"Logistic regression is a traditional statistics technique that is also very popular as a machine learning tool. In this StatQuest,  I go over the main ideas so that you can understand what it is and how it is used.

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying one of my books, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
0:23 Review of linear regression
3:09 Logistic regression overview
6:22 Logistic regression vs Linear regression
8:06 Summary of concepts

#statquest #logistic",StatQuest with Josh Starmer,UCtYLUTtgS3k1Fg4y5tAhLbw,"Joshua Starmer, StatQuest, Statistics, Machine Learning, Logistic Regression",https://en.wikipedia.org/wiki/Knowledge,,0
wkkllZqICaQ,Linear Regression in Excel: How to Interpret a Model & Make Predictions,"This video walks step by step through how to create a linear regression model, how to interpret it and how to use the model to make predictions, all within Excel.

🔗 Link to the full course, Statistics for Data Analysis with Enrique Ruiz: https://www.mavenanalytics.io/course/statistics-for-data-analysis 

▶️ Want more Excel tips? Check out our Data Analysis in Minutes playlist: https://www.youtube.com/playlist?list=PLGAnLqlBhx1EAZAKX5UNhkQw3uIJ8bOE6

🗣️ Follow us on LinkedIn for daily data analysis tips and career guidance: https://www.linkedin.com/company/maven-analytics 

💡 Interested in other courses? Join over 1,000,000 students who have taken our Maven Analytics courses in Excel, SQL, PowerBI, Tableau, Python and more: https://www.mavenanalytics.io/online-data-analysis-courses",Maven Analytics,UCFqInmJykuVFKzi6uQl_ySg,"data science, big data, data analytics, learn data, learn, data, analytics, maven, career, analysis, excel, sql, power bi, python, course, Why learn data, what is data, mysql, beginner, visualization, tutorial, education, data science vs business intelligence, business intelligence, remote jobs, data career paths, data career",https://en.wikipedia.org/wiki/Knowledge,,0
GG3sJYuwAKc,Linear Regression using a calculator (Casio fx-991Ms),"This video will show you how to calculate a Linear Regression using the Casio fx-911ms.  It uses an example to show you step by step.  It will show you how to determine the equation and the r value.

To see how to perform standard deviation and other calculations:
https://www.youtube.com/watch?v=cZWcZ6evUms

To see how to perform mean using the calculator:
https://www.youtube.com/watch?v=1CQfKk2Fln8",mathmadeeasy,UCVjFmCdev5XzYABHUTZX0Ew,"Correlation Coefficient., r value, y=mx + b, y =A + Bx, y= ax + b, Calculator (Invention), casio, casio fx-991Ms, casio fx, casio fx-991, math, regression, regression analysis, math made easy, easy math, calculator regression, linear regression, linear, linear models, coefficient, correlation, high school math, education",https://en.wikipedia.org/wiki/Knowledge,,0
xlJyKDzru1o,R Programming - Linear Regression,"R Programming - Linear Regression
Watch More Videos at https://www.tutorialspoint.com/videotutorials/index.htm
Lecture By: Mr. Ashish Sharma, Tutorials Point India Private Limited.",TutorialsPoint,UCVLbzhxVTiTLiVKeGV7WEBg,"Linear Regression, R Programming - Linear Regression, Programming",https://en.wikipedia.org/wiki/Knowledge,,0
_5AVGuEzCXc,Linear regression — jamovi,"Linear regression is the single most useful method in any analyst's toolbox. jamovi makes it easy to conduct both simple and sophisticated regression analyses. To download the free course files, visit https://datalab.cc/tools/jamovi. Thanks for visiting and let us know what you'd like to see!",datalabcc,UC4FWYTxQi-ht7W2JXHeQDuw,"regression, linear regression, hypothesis test, inferential statistics, statistical model, predictive analytics, datalab.cc, tutorial, statistics, data science, data analysis, data, software, jamovi",https://en.wikipedia.org/wiki/Knowledge,,0
zcZaI-xfiFE,,,,,,,,0
JxxrdB_-sc8,,,,,,,,0
Z3037GwvOZg,,,,,,,,0
yZXNS5AxmIY,,,,,,,,0
jpnThsrXUkc,Basics of Simple Linear Regression in JASP,"This video demonstrates simple linear regression in JASP. It does not discuss theory. 

You can follow along using this dataset: https://www.dropbox.com/s/lzg05yoamc0a87j/Fictional%20Scale%20Data%20Version%202.csv?dl=0",Dr E Research Videos,UCzGr0UavgwiMRkpBYbQukGA,,https://en.wikipedia.org/wiki/Knowledge,,0
mno47Jn4gaU,"Multiple Regression in R, Step by Step!!!","This 'Quest starts with a simple regression in R and then shows how multiple regression can be used to determine which parameters are the most valuable. If you want the code, you can get it from the StatQuest GitHub, here: https://github.com/StatQuest/multiple_regression_demo/blob/master/multiple_regression_demo.R

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying one of my books, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest",StatQuest with Josh Starmer,UCtYLUTtgS3k1Fg4y5tAhLbw,"Josh Starmer, StatQuest, Machine Learning, Statistics, Data Science",https://en.wikipedia.org/wiki/Knowledge,,0
yMgFHbjbAW8,Introduction to residuals and least squares regression,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now: https://www.khanacademy.org/math/ap-statistics/bivariate-data-ap/xfb5d8e68:residuals/v/regression-residual-intro

Introduction to residuals and least squares regression",Khan Academy,UC4a-Gbdw7vOaccHmFo40b9g,"education, online learning, learning, lessons",https://en.wikipedia.org/wiki/Knowledge,,0
0lpfmFnlDHI,Excel Regression Analysis through the Toolpak,Using Data Analysis Toolpak Regression analysis and interpreting the results. Its one of those powerful tools in Excel Data Analysis Toolpak that can save your from having to learn other software like STATA and SPSS.,Tobin Porterfield,UCS6Zv33bQ1Cfj-hF2OHW2Lw,"excel 2016, correlation",https://en.wikipedia.org/wiki/Knowledge,,0
Yhs68uTK6tI,Simple linear regression in STATA,"Dependent, independent, exposure, explanatory, predictor, outcome, response variable, statistics, P value. mean, standard deviation, confidence, interval, normality test, homoscedastic, heteroscedasticity, equal variances, unequal variances, normal curve, statistical method, relationship, residuals,  simple linear regression, regression line, slope, intercept, regression equation, trend line, correlation coefficient, R squared, r value, ANOVA, t test, , regression, prediction, data, continuous variable, fit regression line, regression model, assumptions, analyse, Descriptive, collinearity, histogram , normal probability plot , output, table, descriptive statistics, correlation coefficient, positive correlation significant, model summary , variances , significant , statistically significance value , graph , regression standardised residual, normally distributed , P-P plot, scattered plot, regression standardised residual standardised predicted value, Regression equation, trend line
Y=b0 +b1* X

Simple linear regression in STATA is one of the statistical technique or method used to examine the relationship between two variables one of the variable is the outcome or the response or the dependent variable and the other variable is the independent variable or the exposure or the explanatory variable or the predictor.
simple linear regression there is only one predictor and the test will fit the best regression line for the data and will generate align with an equation an from the equation which is called regression equation.
prediction can be calculated in STATA.
Two variables the systolic blood pressure which is an outcome an is a dependant variable and the age which is a predictor or an exposure both variables are continuous variables 
assumptions have to be fulfilled before performing simple linear regression 
the method how to perform the analysis in status will be described and an equation will be generated
in the command section type regress for regression space then the outcome which is systolic blood pressure space then the age which is the predictor 
table is generated showing that number of observations which is 100 the
P value for the test R-squared adjusted are squared P value is less than 0.05.
The test well examine whether slope  equal to 0 or not 
There is significant relationship between age and systolic blood pressure and systolic blood pressure can be predicted by the age. 
R squared value is equal to .53 and this means that 53% of variation in the outcome which is a systolic blood pressure can be explained by the predictor which is the age 
coefficient is 1.09  which means every one year increase in the age there is an increase of 1.1 value in the systolic blood pressure 
The second value which is constant is 86.2 this is the intercept and there is a significant value here as the P value is less than 0.05 from 
a regression equation can be generated as the following.
 Y= intercept + slope* X",Dr. Mahmoud Omar (Statistics),UClTxti8YFCFRObPZT2LT9Xw,"Dependent, independent, exposure, explanatory, predictor, outcome, response variable, P-value, standard deviation, confidence interval, normality test, heteroscedasticity, equal variances, relationship, Residuals, simple linear regression, regression line, slope, intercept, correlation coefficient, R squared, ANOVA, t test, continuous variable, assumptions, descriptive statistics, standardised residual, P-P plot, scattered plot, standardised predicted, Regression equation",https://en.wikipedia.org/wiki/Knowledge,,0
umPQ78xM_5Y,How to perform multiple linear regression analysis in Excel,"This video demonstrates how to perform multiple linear regression analysis in Excel and interprets the results including R-square, regression equation, P-value, residual plot, and scatter plot.",Sonya Zhang,UCLy67jUoPAQu8ttUQSej_vg,,https://en.wikipedia.org/wiki/Knowledge,,0
Xse7Aqb0fLI,,,,,,,,0
rLkysIyO7-U,,,,,,,,0
86eJIkIlAvs,,,,,,,,0
Qa_FI92_qo8,,,,,,,,0
iMdtTCX2Q70,,,,,,,,0
Hb4mk_WPPeE,,,,,,,,0
tXzWkeFIcek,,,,,,,,0
G1WX5GiFSWQ,,,,,,,,0
dQQ3NHE7tIk,,,,,,,,0
NzuK4iAfxhU,,,,,,,,0
vnQIW5ts3eM,,,,,,,,0
b0L47BeklTE,,,,,,,,0
MkLBNUMc26Y,,,,,,,,0
nkhadlenijo,,,,,,,,0
XdM6ER7zTLk,,,,,,,,0
2pohFqtQkMk,,,,,,,,0
uxSWViy8QqY,,,,,,,,0
VaVbknWWZCo,,,,,,,,0
aztcS-3MwH0,,,,,,,,0
1fZeBafD1nw,,,,,,,,0
uD88ecvVFdI,,,,,,,,0
loyCki0wyK4,,,,,,,,0
yt7fzvwfWHs,,,,,,,,0
1dketF_VwR4,,,,,,,,0
LTvi3cBuElE,,,,,,,,0
EmsR8lc7w78,,,,,,,,0
GZti9C_CP0E,,,,,,,,0
HgfHefwK7VQ,,,,,,,,0
OXij01ywj0I,,,,,,,,0
MLMXX1yLe_Q,,,,,,,,0
hGX3K6fhwp8,,,,,,,,0
OohDOL5M6nw,,,,,,,,0
SqN-qlQOM5A,,,,,,,,0
AMx_SwQkn34,,,,,,,,0
D58TebqqQLc,,,,,,,,0
ewnc1cXJmGA,,,,,,,,0
U2p16pCHW3c,,,,,,,,0
znRJpMgX8Dc,,,,,,,,0
xLdvMG5qAmo,,,,,,,,0
IWYENu0kCYE,,,,,,,,0
3XUdT7cefJk,,,,,,,,0
_QnsH74zXhA,,,,,,,,0
q3-NNQfuA9w,,,,,,,,0
ScV2FOlx41A,,,,,,,,0
FLJ0yYetywE,,,,,,,,0
SUMEPqXs5Cs,,,,,,,,0
0AGLdgUtIJg,,,,,,,,0
4bGG02Jsjyc,,,,,,,,0
CtKeHnfK5uA,,,,,,,,0
Nttf5gHI-54,,,,,,,,0
wLp_p1rzNrM,,,,,,,,0
Ktks5K95uQM,,,,,,,,0
cXiZ_t2NK1k,,,,,,,,0
biyosVy8it4,,,,,,,,0
AyrkjZ1L68E,,,,,,,,0
HafqFSB9x70,,,,,,,,0
kANlmckVmww,,,,,,,,0
JvS2triCgOY,,,,,,,,0
6-4KVHI3K8k,,,,,,,,0
uioO2DdwDSA,,,,,,,,0
jZVfu312x44,,,,,,,,0
9ktyhFt4i1M,,,,,,,,0
bpRlrb-mAUA,,,,,,,,0
6E6pB5JFLgM,,,,,,,,0
2atuPaNejig,,,,,,,,0
feDJkDaNuOk,,,,,,,,0
0AGLdgUtIJg,,,,,,,,0
sDrAoR17pNM,,,,,,,,0
QptI-vDle8Y,,,,,,,,0
GyCvtrrtWZ4,,,,,,,,0
XqGWYRBE-Og,,,,,,,,0
5wqU8gy9SxQ,,,,,,,,0
cHT-qLnRm0E,,,,,,,,0
JkU9SPVQbPc,,,,,,,,0
n5CTST285Ic,,,,,,,,0
Rd1g4XbXo84,,,,,,,,0
aOsZdf9tiNQ,,,,,,,,0
kHX0jOf-wSA,,,,,,,,0
Ut22-WLvEVw,,,,,,,,0
sNi_-8ODgAI,,,,,,,,0
iaom_n2ER-Q,,,,,,,,0
wFerATg5V3s,,,,,,,,0
UCOm-LFKX9E,,,,,,,,0
KmazWowgZm8,,,,,,,,0
YAJ5XBwlN4o,,,,,,,,0
M1tVwND8T1o,,,,,,,,0
XZFI_VaPzC8,,,,,,,,0
aV_sRopNTrw,,,,,,,,0
wsi0jg_gH28,,,,,,,,0
YC0bvIxR6t4,,,,,,,,0
KYNuzfn5Fx0,,,,,,,,0
erfeZg27B7A,,,,,,,,0
eTZ4VUZHzxw,,,,,,,,0
HIcqQhn3vSM,,,,,,,,0
R1ucKPEAFOo,,,,,,,,0
AP_K7SaKkIE,,,,,,,,0
tEp-33IGABQ,,,,,,,,0
3JRmyrbF9k0,,,,,,,,0
fDvm9I2F7Nc,,,,,,,,0
FBOZ8o1AJ6k,,,,,,,,0
Ktks5K95uQM,,,,,,,,0
dQNpSa-bq4M,,,,,,,,0
Hr06nSA-qww,,,,,,,,0
zAxuIlCBvOw,,,,,,,,0
4fKJxpwSqgE,,,,,,,,0
yJnHmCMb1q4,,,,,,,,0
z-eAkh6Q2go,,,,,,,,0
yAYGDGOO5bA,,,,,,,,0
exxh0Eqg_i0,,,,,,,,0
SP5Ez7xiaKE,,,,,,,,0
pIpjpiENNqE,,,,,,,,0
8PJ24SrQqy8,,,,,,,,0
CLocpSMXO-4,,,,,,,,0
LRnwhSx9k8g,,,,,,,,0
XqGWYRBE-Og,,,,,,,,0
P3RWunY1Irg,,,,,,,,0
V_C6luIhvjg,,,,,,,,0
u1ePV1ntMNs,,,,,,,,0
8iqzFQ_nZI8,,,,,,,,0
p_d-JcPrLOU,,,,,,,,0
1kp4Xtx-ups,,,,,,,,0
_g6Td1nJqvs,,,,,,,,0
1h3F09k4Lg0,,,,,,,,0
vshYGmnWQYg,,,,,,,,0
sPnS1SlpJvE,,,,,,,,0
u0qN9GUmqXc,,,,,,,,0
GQP47ijt4LI,,,,,,,,0
fQTcSrF_qbQ,,,,,,,,0
DOCzyB8zj-8,,,,,,,,0
djQwPAnhsnc,,,,,,,,0
pfmJtWEMEpo,,,,,,,,0
hVJ7hmq9FRw,,,,,,,,0
PCQUznDCLxg,,,,,,,,0
R2Zb5s_RrDU,,,,,,,,0
sz7cZ92xWn0,,,,,,,,0
dT_AFJqlUYc,,,,,,,,0
bP1ymDxplu4,,,,,,,,0
UkQYDWssFMQ,,,,,,,,0
9jmsW8nbDrw,,,,,,,,0
RdR0wv3dbME,,,,,,,,0
AR6sLpcVcSU,,,,,,,,0
0DuvyOKAc1I,,,,,,,,0
11c9cs6WpJU,,,,,,,,0
fTHYPGjaMu4,,,,,,,,0
lGg0LNZplVQ,,,,,,,,0
hsydvqDRfYY,,,,,,,,0
Byx4hQ0IRrM,,,,,,,,0
izigNiLpNPo,,,,,,,,0
OEU22e20tWw,,,,,,,,0
TQN8tkPxEXg,,,,,,,,0
h1_Uaqr2P0Y,,,,,,,,0
mr2mS0bk8P4,,,,,,,,0
BNCFks0WAq4,,,,,,,,0
YhBU92eyNRo,,,,,,,,0
YUPagM-OB_M,,,,,,,,0
9WvINKYWpPE,,,,,,,,0
413NPnwx-IM,,,,,,,,0
sKfAmFK6u8A,,,,,,,,0
CY63ZHQVF18,,,,,,,,0
ZF4snBjonEo,,,,,,,,0
P3RWunY1Irg,,,,,,,,0
famtkWTu3R0,,,,,,,,0
upRZ4a1a2YQ,,,,,,,,0
RkcCmmN0TY4,,,,,,,,0
vGiMmrPKLiU,,,,,,,,0
njNoXT19gHo,,,,,,,,0
x1N2XL100bM,,,,,,,,0
V_C6luIhvjg,,,,,,,,0
2Ot0pY4Zc9s,,,,,,,,0
Am8r7Qx7DrA,,,,,,,,0
ANt2vDuxVKM,,,,,,,,0
icipgz8T7dw,,,,,,,,0
nw6GOUtC2jY,,,,,,,,0
xjkj6b6QZ5s,,,,,,,,0
1iRC_MbzOGQ,,,,,,,,0
DY5xMgBQsOU,,,,,,,,0
t2c3IoNKlJI,,,,,,,,0
7uCmzPxcY30,,,,,,,,0
Mu5zCwyKDPE,,,,,,,,0
RIJDJ49WEgw,,,,,,,,0
8st0tzFZT1Y,,,,,,,,0
L9yFGtscyL8,,,,,,,,0
E_aI5nv0jKk,,,,,,,,0
6FdZcSb4VCw,,,,,,,,0
gjlzlqfoH9E,,,,,,,,0
JOvOiJ18VdY,,,,,,,,0
4PHI11lX11I,,,,,,,,0
HwhbtVgEBhQ,,,,,,,,0
WG54RdmhDDg,,,,,,,,0
I5mUeszk_Vs,,,,,,,,0
2L8Nyasyqd4,,,,,,,,0
yjZ9_lG57-g,,,,,,,,0
7o2-I6JAr4Q,,,,,,,,0
lywsIW6Gtis,,,,,,,,0
jerPVDaHbEA,,,,,,,,0
5HNCitWQ5X0,,,,,,,,0
MkNHPEVHX1w,,,,,,,,0
L_h7XFUGWAk,,,,,,,,0
WhPqljMldPQ,,,,,,,,0
rMOCxAa2QBU,,,,,,,,0
IbkRR3HFv3I,,,,,,,,0
e6PLpuuk8Eo,,,,,,,,0
W26PyKPJeZ8,,,,,,,,0
Im5pD-V7fS8,,,,,,,,0
9bnMXzl_UGA,,,,,,,,0
xc_X9GFVuVU,,,,,,,,0
HYcXgN9HaTM,,,,,,,,0
OBn4RsJy1VY,,,,,,,,0
AkiiEIB6Dso,,,,,,,,0
bfS1tja6I2w,,,,,,,,0
20fbgWm5M2o,,,,,,,,0
umOpZMfOkfc,,,,,,,,0
hPxD4hJZX8E,,,,,,,,0
IWqKMgiJbmQ,,,,,,,,0
iOItuj6q6lg,,,,,,,,0
rUMWjRE8L1U,,,,,,,,0
poT31RpAPKM,,,,,,,,0
szXbuO3bVRk,,,,,,,,0
zz7sVe6wzeM,,,,,,,,0
uWWCqQeet90,,,,,,,,0
qHISgnYkB7Y,,,,,,,,0
wsgOnIqOIco,,,,,,,,0
1WSYkae3U4A,,,,,,,,0
ggkhNhbBFvI,,,,,,,,0
yi6HrrAbYEM,,,,,,,,0
wxnye-JD1HE,,,,,,,,0
UIOm5pkhDYs,,,,,,,,0
PEKgm2W7UQA,,,,,,,,0
ocKJwkaKJGw,,,,,,,,0
300nGRerSrE,,,,,,,,0
sBh_VQjVaYE,,,,,,,,0
IT-7GY6JPok,,,,,,,,0
xDcGId3Wrb4,,,,,,,,0
JN0Dtv-5w3I,,,,,,,,0
boPyjojYHUY,,,,,,,,0
ak_YPomW6uo,,,,,,,,0
_7WkgoMxVpU,,,,,,,,0
s472NOd5jSs,,,,,,,,0
i6SOlq0mjuc,,,,,,,,0
XC0usnWEiGc,,,,,,,,0
CqKQIvEeIW8,,,,,,,,0
2mWgEQli4r4,,,,,,,,0
tvwDuub30oQ,,,,,,,,0
QiPs-4Z4dWs,,,,,,,,0
ttTO7CetjVk,,,,,,,,0
tUJVSaiNg0E,,,,,,,,0
72ccHMQKhIU,,,,,,,,0
qYY99ypm4qI,,,,,,,,0
DjfV0_r4xAw,,,,,,,,0
4SKiitJtI8c,,,,,,,,0
yysdd_Gfl18,,,,,,,,0
SJyhSU8PsTk,,,,,,,,0
ApmvZ0KZwI8,,,,,,,,0
TbS7S7lb9Es,,,,,,,,0
SHa-58-n6ew,,,,,,,,0
M9yxtQ6ZZnw,,,,,,,,0
h-Cx9Xs25gI,,,,,,,,0
QESi2dDRnrw,,,,,,,,0
__Uw1SXPW7s,,,,,,,,0
IFlXeFwA_2A,,,,,,,,0
rfG8ce4nNh0,,,,,,,,0
IQ15BnVUgis,,,,,,,,0
